loan_id,customer_id,loan_type,employment_type,region,loan_status,credit_score,loan_amount,outstanding_amount,collateral_value,ltv,missed_payments,dpd,previous_dpd,dpd_change,risk_score,risk_category,ews_alert_level
LN006194,CUST007206,Education,Salaried,East,Active,719,834099,594496.29,2705326,0.3083173709933664,0,0,0,0,0,Low Risk,Watch
LN006195,CUST005461,Personal,Business Owner,East,Delinquent,713,1488664,267879.5,106199,14.017683782333167,1,60,0,60,4,Medium Risk,Critical
LN006196,CUST005104,Business,Business Owner,South,Active,561,166963,117336.86,421295,0.39630899963208677,1,0,0,0,2,Low Risk,Critical
LN006197,CUST000925,Personal,Business Owner,North,Default,555,2442208,2166894.7,133284,18.323339635665196,0,120,10,110,7,High Risk,Critical
LN006198,CUST000645,Auto,Salaried,North,Active,811,189552,170236.11,2266074,0.08364775378032668,0,15,90,-75,1,Low Risk,Watch
LN006199,CUST002033,Home,Salaried,North,Active,833,2349231,736061.18,778341,3.0182542099157055,0,15,0,15,3,Medium Risk,Critical
LN006200,CUST002762,Auto,Self-Employed,North,Active,834,1643427,914629.34,1750946,0.9385937658842706,0,5,60,-55,1,Low Risk,Watch
LN006201,CUST007004,Auto,Self-Employed,South,Delinquent,595,2409829,549803.55,2008387,1.1998827915137869,1,30,30,0,4,Medium Risk,Warning
LN006202,CUST002069,Education,Business Owner,South,Delinquent,645,2153420,1395906.07,2186909,0.9846866056155057,1,60,90,-30,3,Medium Risk,Warning
LN006203,CUST000242,Auto,Salaried,Central,Active,547,2376708,835109.04,1386669,1.7139692313017743,2,0,0,0,4,Medium Risk,Critical
LN006204,CUST006599,Business,Salaried,West,Delinquent,793,1782076,913258.25,2106152,0.8461288643934531,0,30,0,30,2,Low Risk,Warning
LN006205,CUST007107,Auto,Business Owner,East,Active,777,945818,137762.71,702383,1.346584413347134,1,0,0,0,2,Low Risk,Critical
LN006206,CUST002669,Business,Business Owner,South,Active,702,1832129,693683.91,333198,5.498619439492434,0,0,10,-10,2,Low Risk,Critical
LN006207,CUST006447,Personal,Self-Employed,East,Delinquent,698,2417259,2227389.92,1719814,1.4055351334504778,1,60,90,-30,4,Medium Risk,Critical
LN006208,CUST005716,Education,Self-Employed,Central,Active,828,2393875,1677067.41,760100,3.149421128798842,0,0,0,0,2,Low Risk,Critical
LN006209,CUST007763,Business,Business Owner,Central,Active,623,1269336,377115.66,2255897,0.5626746256588843,3,0,0,0,2,Low Risk,Warning
LN006210,CUST000803,Auto,Salaried,South,Active,699,1390778,179620.14,1546726,0.899175419563646,2,0,90,-90,0,Low Risk,Watch
LN006211,CUST005060,Education,Self-Employed,North,Active,574,2068581,1380509.12,2664685,0.7762947590428136,1,5,0,5,3,Medium Risk,Critical
LN006212,CUST004165,Education,Business Owner,West,Delinquent,656,2175244,1921220.6,2696345,0.8067380101581957,1,30,0,30,3,Medium Risk,Warning
LN006213,CUST005249,Business,Salaried,East,Active,633,1265256,756003.81,1390678,0.9098123361410765,0,0,0,0,1,Low Risk,Warning
LN006214,CUST000196,Business,Business Owner,East,Default,811,1433760,669739.03,1005295,1.4262082274357277,1,90,30,60,5,Medium Risk,Critical
LN006215,CUST002188,Home,Salaried,Central,Delinquent,619,2132894,1711243.3,1153069,1.8497540043137055,1,60,0,60,5,Medium Risk,Critical
LN006216,CUST003516,Home,Self-Employed,East,Active,511,2216586,1182004.33,890434,2.489332168358351,1,5,0,5,5,Medium Risk,Critical
LN006217,CUST002331,Education,Salaried,North,Active,734,2132527,1824757.76,234747,9.084363165450464,1,0,10,-10,2,Low Risk,Critical
LN006218,CUST002360,Home,Salaried,South,Active,794,1873426,1246327.07,223250,8.391605823068309,1,0,0,0,2,Low Risk,Critical
LN006219,CUST004842,Auto,Business Owner,West,Active,607,1630515,230067.05,2751262,0.592642576388581,1,5,0,5,2,Low Risk,Warning
LN006220,CUST003607,Personal,Salaried,West,Delinquent,532,329504,206773.87,120562,2.7330668038021932,2,30,0,30,6,High Risk,Critical
LN006221,CUST005785,Education,Self-Employed,North,Active,619,250035,111475.28,2903526,0.08611426245192914,0,0,30,-30,1,Low Risk,Warning
LN006222,CUST000277,Personal,Business Owner,East,Delinquent,755,668299,356016.07,2286956,0.29222206286434893,0,60,0,60,2,Low Risk,Warning
LN006223,CUST000061,Home,Business Owner,North,Active,582,2098080,1326011.62,302004,6.9471927524138755,1,0,0,0,3,Medium Risk,Critical
LN006224,CUST003391,Business,Business Owner,West,Delinquent,680,1040329,822389.59,1992080,0.5222325408618128,3,30,0,30,3,Medium Risk,Warning
LN006225,CUST001914,Education,Business Owner,North,Active,727,1609339,449437.12,2654750,0.6062111309916188,0,10,0,10,1,Low Risk,Warning
LN006226,CUST006196,Home,Business Owner,West,Active,774,223688,94318.51,617640,0.36216566284567064,2,0,10,-10,0,Low Risk,Watch
LN006227,CUST003928,Auto,Business Owner,East,Active,685,1681868,354114.88,1798619,0.9350885318124628,0,0,90,-90,0,Low Risk,Watch
LN006228,CUST006297,Education,Business Owner,West,Active,840,452232,239849.21,1017949,0.4442580129259914,0,0,0,0,0,Low Risk,No Alert
LN006229,CUST005869,Education,Self-Employed,North,Delinquent,710,905052,553303.54,353756,2.5584074899082982,0,60,0,60,4,Medium Risk,Critical
LN006230,CUST005431,Business,Self-Employed,Central,Delinquent,748,2460316,363363.99,891701,2.7591266579268163,0,30,0,30,4,Medium Risk,Critical
LN006231,CUST005934,Education,Business Owner,West,Active,542,1495643,712182.39,37068,40.348629545699794,2,5,30,-25,5,Medium Risk,Critical
LN006232,CUST002592,Business,Salaried,Central,Default,572,1558315,465602.35,114615,13.596082537189723,2,120,0,120,7,High Risk,Critical
LN006233,CUST000567,Home,Business Owner,Central,Default,841,1205262,676749.73,592666,2.033627709367502,1,90,0,90,5,Medium Risk,Critical
LN006234,CUST003936,Auto,Business Owner,Central,Delinquent,518,2433863,1529622.11,1617214,1.504972749432048,1,60,0,60,6,High Risk,Critical
LN006235,CUST007557,Auto,Business Owner,North,Active,664,2186765,1401754.84,1373890,1.591659448718602,0,0,60,-60,3,Medium Risk,Critical
LN006236,CUST001572,Education,Salaried,North,Active,766,991939,112644.07,113689,8.725021769916175,0,0,30,-30,2,Low Risk,Critical
LN006237,CUST004718,Education,Self-Employed,East,Active,627,968527,398982.39,2371291,0.4084386943652213,2,15,0,15,2,Low Risk,Warning
LN006238,CUST006122,Home,Salaried,West,Active,800,2159907,1113219.72,1442358,1.497483287782922,0,0,60,-60,2,Low Risk,Critical
LN006239,CUST001201,Business,Salaried,South,Active,817,455531,323819.64,779563,0.5843414836260828,0,0,0,0,0,Low Risk,No Alert
LN006240,CUST007530,Auto,Salaried,Central,Active,641,188678,30842.02,972972,0.19391924947480502,1,0,30,-30,1,Low Risk,Warning
LN006241,CUST004410,Business,Salaried,West,Active,533,348206,308416.78,2669778,0.13042507654194468,1,0,10,-10,2,Low Risk,Critical
LN006242,CUST002855,Home,Business Owner,Central,Active,597,1702426,261921.84,2460879,0.6917958989450518,3,15,0,15,3,Medium Risk,Warning
LN006243,CUST002896,Auto,Self-Employed,East,Active,709,1707897,294791.22,227753,7.498900124257419,0,0,0,0,2,Low Risk,Critical
LN006244,CUST006241,Auto,Salaried,North,Active,815,1523724,505540.45,130140,11.708344859382203,0,5,0,5,3,Medium Risk,Critical
LN006245,CUST007025,Personal,Self-Employed,South,Active,819,1593759,715199.49,1085664,1.468003912812804,1,0,0,0,2,Low Risk,Critical
LN006246,CUST001237,Home,Business Owner,North,Active,697,420725,61787.64,1828089,0.23014470302047657,1,10,0,10,1,Low Risk,Warning
LN006247,CUST006973,Home,Business Owner,East,Default,755,1556640,277250.28,1535636,1.013677720501473,0,90,0,90,4,Medium Risk,Critical
LN006248,CUST000137,Personal,Self-Employed,East,Active,541,145340,115404.7,2685687,0.054116507247493846,2,10,60,-50,3,Medium Risk,Critical
LN006249,CUST001030,Business,Business Owner,Central,Active,603,1792449,588357.47,1443864,1.2414250926680075,2,0,0,0,2,Low Risk,Warning
LN006250,CUST007155,Personal,Self-Employed,North,Active,821,1401019,1254167.31,2809423,0.4986856731791546,0,0,0,0,0,Low Risk,No Alert
LN006251,CUST002157,Home,Salaried,North,Active,688,1993215,1073922.72,2798010,0.7123687906762306,0,0,10,-10,0,Low Risk,Watch
LN006252,CUST002595,Business,Business Owner,South,Active,821,1242445,1080408.31,1094569,1.1350997515917225,0,0,0,0,1,Low Risk,Warning
LN006253,CUST007207,Auto,Business Owner,West,Delinquent,842,1660031,1257085.4,1198741,1.3848120653252036,1,60,0,60,4,Medium Risk,Critical
LN006254,CUST000662,Personal,Self-Employed,East,Default,561,69178,17510.7,2422145,0.028560635304657647,1,120,0,120,5,Medium Risk,Critical
LN006255,CUST002473,Business,Business Owner,Central,Default,642,1586781,1220295.95,438970,3.6147823313666083,0,90,0,90,6,High Risk,Critical
LN006256,CUST002678,Business,Salaried,South,Active,721,893829,430816.01,848010,1.0540312024622351,2,0,0,0,1,Low Risk,Warning
LN006257,CUST002309,Business,Business Owner,North,Active,519,1226729,494837.55,2309072,0.531264941067234,0,0,0,0,2,Low Risk,Critical
LN006258,CUST007594,Personal,Business Owner,Central,Active,779,1090757,483524.82,217219,5.021462210948398,3,0,30,-30,3,Medium Risk,Critical
LN006259,CUST000087,Auto,Business Owner,East,Active,764,59068,9148.01,1159834,0.05092797762438418,0,0,0,0,0,Low Risk,No Alert
LN006260,CUST002513,Business,Self-Employed,East,Delinquent,747,613949,574599.9,2827693,0.21712010462239006,0,60,0,60,2,Low Risk,Warning
LN006261,CUST006220,Personal,Salaried,West,Delinquent,615,2021241,811703.5,593985,3.402848556781737,0,60,30,30,5,Medium Risk,Critical
LN006262,CUST006615,Home,Salaried,North,Active,754,2276782,1553855.53,1518307,1.4995531206798098,0,0,60,-60,2,Low Risk,Critical
LN006263,CUST006558,Personal,Business Owner,East,Active,796,160225,146020.33,1623734,0.09867687687761666,2,0,0,0,0,Low Risk,Watch
LN006264,CUST006969,Personal,Business Owner,Central,Active,512,2040582,955406.23,91813,22.225414701621776,1,5,0,5,5,Medium Risk,Critical
LN006265,CUST002943,Personal,Self-Employed,Central,Active,545,1281665,783355.33,1621475,0.7904315515194499,1,0,10,-10,2,Low Risk,Critical
LN006266,CUST002774,Business,Salaried,Central,Active,833,664439,552692.56,2801051,0.237210604162509,0,0,0,0,0,Low Risk,No Alert
LN006267,CUST002505,Personal,Business Owner,North,Active,741,2049645,709649.31,1732872,1.1828023073833498,0,5,30,-25,2,Low Risk,Warning
LN006268,CUST005405,Home,Salaried,North,Active,570,1390020,335823.84,1028476,1.351533725628989,0,0,0,0,4,Medium Risk,Critical
LN006269,CUST003311,Business,Business Owner,East,Delinquent,558,923964,131253.89,1040077,0.8883611501840729,2,60,0,60,4,Medium Risk,Critical
LN006270,CUST001701,Home,Business Owner,West,Active,703,2245480,724254.79,2408020,0.9325005606265728,2,5,90,-85,1,Low Risk,Watch
LN006271,CUST003671,Education,Self-Employed,West,Active,550,2119444,749600.36,285881,7.413728089659684,0,10,90,-80,5,Medium Risk,Critical
LN006272,CUST002701,Personal,Salaried,West,Active,515,2174078,1452243.45,1272055,1.709106917546804,2,0,0,0,4,Medium Risk,Critical
LN006273,CUST006816,Business,Salaried,South,Active,550,907082,506479.46,2022395,0.4485187117254542,2,0,0,0,2,Low Risk,Critical
LN006274,CUST003630,Business,Business Owner,North,Active,723,1876007,607306.18,567115,3.3079833896123363,2,5,0,5,3,Medium Risk,Critical
LN006275,CUST007540,Personal,Business Owner,North,Default,627,2257848,1855544.68,2661172,0.848441213119633,3,120,0,120,5,Medium Risk,Critical
LN006276,CUST004591,Auto,Self-Employed,East,Active,669,404960,232444.08,2040114,0.1984987113465228,2,0,0,0,1,Low Risk,Warning
LN006277,CUST001648,Auto,Business Owner,Central,Active,766,2341308,254279.66,1805230,1.296958282324136,1,15,10,5,3,Medium Risk,Critical
LN006278,CUST006039,Home,Salaried,North,Active,567,796545,83527.98,1685902,0.4724740821233974,1,15,0,15,3,Medium Risk,Critical
LN006279,CUST005165,Personal,Self-Employed,West,Delinquent,620,185556,99992.86,1037102,0.17891779207831052,0,30,0,30,3,Medium Risk,Warning
LN006280,CUST005521,Personal,Salaried,South,Active,679,2252892,1630678.66,996955,2.259773008811832,2,0,0,0,2,Low Risk,Critical
LN006281,CUST003319,Education,Self-Employed,Central,Active,725,784398,108411.27,52819,14.850678733031675,0,0,0,0,2,Low Risk,Critical
LN006282,CUST003688,Auto,Salaried,Central,Delinquent,827,217206,171291.96,2338458,0.09288428528543168,1,60,0,60,2,Low Risk,Warning
LN006283,CUST000597,Auto,Business Owner,South,Active,690,194323,33574.91,2160671,0.08993641327161794,1,0,10,-10,0,Low Risk,Watch
LN006284,CUST004546,Personal,Salaried,South,Active,800,1381628,1057271.45,1903728,0.7257486363598161,2,0,30,-30,0,Low Risk,Watch
LN006285,CUST000485,Home,Salaried,North,Delinquent,750,1657696,173393.53,1272952,1.3022454892250455,1,30,0,30,4,Medium Risk,Critical
LN006286,CUST000646,Personal,Self-Employed,South,Delinquent,505,594098,247065.24,311856,1.9050395054127547,0,60,60,0,6,High Risk,Critical
LN006287,CUST006764,Home,Salaried,East,Active,761,1886024,843778.97,2464631,0.7652358507216699,1,10,30,-20,1,Low Risk,Watch
LN006288,CUST003090,Auto,Business Owner,Central,Active,590,1870641,1499208.58,217795,8.588998829174223,0,0,30,-30,3,Medium Risk,Critical
LN006289,CUST005726,Education,Self-Employed,Central,Active,693,61615,14109.13,2407867,0.02558903793274296,1,10,0,10,1,Low Risk,Warning
LN006290,CUST004758,Business,Self-Employed,West,Active,828,663856,147467.58,789069,0.8413155250047841,0,0,0,0,0,Low Risk,Watch
LN006291,CUST004854,Auto,Salaried,North,Active,563,806089,765110.61,2017797,0.39948964142577276,2,0,30,-30,2,Low Risk,Critical
LN006292,CUST004385,Home,Self-Employed,West,Active,793,611552,212969.5,764226,0.8002240175026759,0,0,0,0,0,Low Risk,Watch
LN006293,CUST007582,Personal,Business Owner,North,Active,725,960231,630615.26,188125,5.1042179401993355,2,5,0,5,3,Medium Risk,Critical
LN006294,CUST000721,Auto,Salaried,North,Active,833,2242975,919303.62,251305,8.9253098824138,3,0,0,0,3,Medium Risk,Critical
LN006295,CUST004734,Education,Business Owner,North,Active,562,1777679,377386.42,1392765,1.2763667955469875,2,0,30,-30,4,Medium Risk,Critical
LN006296,CUST006379,Home,Salaried,East,Active,570,1815331,302406.29,1582488,1.1471372926682541,2,0,10,-10,3,Medium Risk,Critical
LN006297,CUST006560,Personal,Salaried,South,Active,519,267161,58926.98,1847547,0.14460308722863344,0,0,0,0,2,Low Risk,Critical
LN006298,CUST007082,Business,Self-Employed,South,Active,832,1849670,1320173.11,215386,8.587698364796227,1,0,30,-30,2,Low Risk,Critical
LN006299,CUST000499,Home,Self-Employed,East,Active,744,741671,632337.64,254128,2.918493829881005,1,10,0,10,3,Medium Risk,Critical
LN006300,CUST007118,Personal,Self-Employed,West,Active,563,2450366,2177283.02,46715,52.453516001284385,2,0,10,-10,4,Medium Risk,Critical
LN006301,CUST004730,Business,Salaried,North,Active,792,2165760,227976.57,2373766,0.912372997169898,0,0,90,-90,0,Low Risk,Watch
LN006302,CUST001674,Personal,Self-Employed,East,Active,724,1511267,806124.98,495315,3.051123022722914,1,0,0,0,2,Low Risk,Critical
LN006303,CUST006127,Business,Business Owner,West,Active,765,1461276,769809.91,11370,128.5203166226913,1,0,10,-10,2,Low Risk,Critical
LN006304,CUST003068,Business,Self-Employed,South,Active,661,310636,68541.63,2338505,0.13283529434403604,0,5,0,5,2,Low Risk,Warning
LN006305,CUST000115,Business,Business Owner,Central,Default,544,618328,371913.01,1903242,0.32488143914436524,0,120,0,120,5,Medium Risk,Critical
LN006306,CUST002980,Personal,Self-Employed,North,Active,818,1487246,802410.67,1795771,0.828193572565767,2,0,10,-10,0,Low Risk,Watch
LN006307,CUST004770,Business,Salaried,North,Active,768,1913171,1710702.82,324712,5.891901130848259,2,0,0,0,2,Low Risk,Critical
LN006308,CUST001737,Home,Self-Employed,North,Active,524,1922153,280326.0,1483910,1.295329905452487,1,10,0,10,5,Medium Risk,Critical
LN006309,CUST005354,Education,Business Owner,South,Active,799,87168,53013.13,218831,0.39833478803277417,1,5,0,5,1,Low Risk,Warning
LN006310,CUST003612,Education,Business Owner,North,Active,724,1391166,147369.04,2120642,0.6560117172063932,0,0,30,-30,0,Low Risk,Watch
LN006311,CUST007179,Business,Self-Employed,North,Active,573,824805,434321.03,2627096,0.31396073839707417,2,10,0,10,3,Medium Risk,Critical
LN006312,CUST002254,Education,Business Owner,South,Default,615,411666,340218.49,1107163,0.3718205901028123,0,90,0,90,4,Medium Risk,Critical
LN006313,CUST007847,Education,Salaried,East,Active,651,2377977,1180502.87,1657459,1.4347124121923982,1,0,0,0,3,Medium Risk,Critical
LN006314,CUST002295,Business,Self-Employed,West,Active,568,1067395,575750.69,986708,1.0817739391998444,2,0,10,-10,3,Medium Risk,Critical
LN006315,CUST003631,Business,Business Owner,Central,Active,701,1840605,562146.52,2671363,0.6890134362121508,1,0,0,0,0,Low Risk,Watch
LN006316,CUST006902,Home,Self-Employed,West,Active,802,1371132,499478.14,1911287,0.7173867660900743,3,15,10,5,2,Low Risk,Warning
LN006317,CUST007295,Auto,Self-Employed,South,Active,590,400911,237832.97,348458,1.1505289016179856,2,10,0,10,3,Medium Risk,Warning
LN006318,CUST000147,Personal,Self-Employed,South,Active,549,1663469,320028.28,865324,1.9223654954675937,0,0,0,0,4,Medium Risk,Critical
LN006319,CUST006262,Business,Self-Employed,West,Active,788,83164,32285.83,1903658,0.04368641846382071,1,0,0,0,0,Low Risk,Watch
LN006320,CUST003983,Business,Self-Employed,South,Delinquent,591,1710063,295709.12,2413191,0.708631434478249,1,30,0,30,3,Medium Risk,Warning
LN006321,CUST003454,Education,Salaried,Central,Active,734,1297201,1103855.74,2331825,0.5563028958004996,2,5,0,5,1,Low Risk,Warning
LN006322,CUST004508,Home,Self-Employed,North,Active,815,2271857,1303106.34,2639453,0.8607302346357371,2,0,0,0,0,Low Risk,Watch
LN006323,CUST005784,Education,Salaried,East,Active,528,1961403,1073885.19,99427,19.727066088688183,0,0,0,0,4,Medium Risk,Critical
LN006324,CUST007752,Business,Self-Employed,Central,Active,671,145091,105326.37,1552827,0.09343668032562545,2,0,0,0,0,Low Risk,Watch
LN006325,CUST002411,Business,Business Owner,South,Active,672,883227,110794.52,1201822,0.7349066667110438,2,0,60,-60,0,Low Risk,Watch
LN006326,CUST005629,Education,Self-Employed,East,Active,735,1653286,1186883.33,2403615,0.68783311803263,0,5,0,5,1,Low Risk,Warning
LN006327,CUST000137,Business,Self-Employed,West,Active,541,592994,523225.97,1187876,0.4992053042573467,1,0,0,0,2,Low Risk,Critical
LN006328,CUST007343,Auto,Business Owner,North,Active,648,1144319,970965.53,2503153,0.4571510411069559,2,0,0,0,1,Low Risk,Warning
LN006329,CUST003361,Personal,Salaried,West,Active,787,310961,75117.28,1941859,0.16013572561138578,0,0,0,0,0,Low Risk,No Alert
LN006330,CUST003006,Personal,Salaried,East,Active,712,2395543,889777.61,528762,4.53047495848794,1,0,30,-30,2,Low Risk,Critical
LN006331,CUST003553,Personal,Salaried,North,Active,674,1731313,355244.14,854181,2.026869012539497,0,10,30,-20,3,Medium Risk,Critical
LN006332,CUST000019,Auto,Salaried,West,Default,598,119190,62685.08,2083293,0.057212307630275724,0,120,10,110,4,Medium Risk,Critical
LN006333,CUST002243,Business,Business Owner,East,Delinquent,619,2254442,679512.17,1841586,1.2241850231268048,2,60,0,60,4,Medium Risk,Warning
LN006334,CUST006474,Education,Salaried,North,Delinquent,802,1443202,345401.04,732669,1.969787175382062,0,30,0,30,4,Medium Risk,Critical
LN006335,CUST006056,Home,Salaried,South,Active,516,1617827,515072.92,2404542,0.6728212690815965,1,15,30,-15,3,Medium Risk,Critical
LN006336,CUST006319,Business,Salaried,North,Active,528,246149,140955.31,214919,1.1453105588617107,2,0,10,-10,3,Medium Risk,Critical
LN006337,CUST005098,Auto,Salaried,East,Active,547,1466826,682625.02,340833,4.303650174718998,0,0,30,-30,4,Medium Risk,Critical
LN006338,CUST000449,Auto,Salaried,Central,Active,788,2108466,346277.01,2915252,0.723253427147979,0,10,0,10,1,Low Risk,Warning
LN006339,CUST001949,Personal,Self-Employed,East,Active,627,1002336,473908.2,2998236,0.3343085734411834,0,0,10,-10,1,Low Risk,Warning
LN006340,CUST000946,Business,Self-Employed,Central,Default,567,812075,291491.73,311302,2.608640484160076,0,90,0,90,7,High Risk,Critical
LN006341,CUST005474,Personal,Salaried,West,Active,538,1821488,1697147.39,822979,2.2132861227321716,1,0,0,0,4,Medium Risk,Critical
LN006342,CUST005619,Home,Business Owner,South,Active,632,2047269,1429723.2,2819304,0.726161137642482,2,0,0,0,1,Low Risk,Warning
LN006343,CUST004237,Personal,Business Owner,North,Active,618,572590,236359.61,1766574,0.32412454841970956,2,0,0,0,1,Low Risk,Warning
LN006344,CUST006902,Home,Self-Employed,East,Active,823,1894864,383037.4,808495,2.3436929109023557,2,0,0,0,2,Low Risk,Critical
LN006345,CUST001921,Auto,Business Owner,South,Active,551,819128,124254.91,1482838,0.5524055898216798,1,0,10,-10,2,Low Risk,Critical
LN006346,CUST002978,Personal,Self-Employed,Central,Active,635,2008790,1303461.69,2850673,0.7046721949518587,3,0,0,0,2,Low Risk,Warning
LN006347,CUST004189,Personal,Salaried,Central,Active,746,2255639,364843.91,30511,73.92871423421062,2,0,90,-90,2,Low Risk,Critical
LN006348,CUST004016,Education,Salaried,East,Active,668,1215191,880807.25,2843289,0.4273891961035266,0,5,0,5,2,Low Risk,Warning
LN006349,CUST000239,Auto,Business Owner,Central,Active,569,141061,27684.9,1430863,0.09858456050649153,2,0,0,0,2,Low Risk,Critical
LN006350,CUST000205,Education,Business Owner,South,Active,535,2401542,346450.01,1425457,1.6847523285514752,1,0,10,-10,4,Medium Risk,Critical
LN006351,CUST002608,Home,Business Owner,South,Active,787,2229968,2095283.72,2519222,0.885181218646074,0,10,0,10,1,Low Risk,Warning
LN006352,CUST005553,Home,Salaried,South,Active,504,2497074,2291204.2,826516,3.02120467117394,2,0,0,0,4,Medium Risk,Critical
LN006353,CUST004341,Auto,Salaried,East,Active,647,1379183,811508.32,2580789,0.534403626177886,1,0,0,0,1,Low Risk,Warning
LN006354,CUST004928,Home,Business Owner,Central,Active,736,2294608,2008141.31,792010,2.897195742477999,3,0,0,0,3,Medium Risk,Critical
LN006355,CUST003389,Auto,Business Owner,Central,Active,567,611857,566926.04,2967405,0.20619261610733958,1,0,0,0,2,Low Risk,Critical
LN006356,CUST002973,Home,Business Owner,West,Active,730,594681,283595.68,160000,3.71675625,0,0,0,0,2,Low Risk,Critical
LN006357,CUST004391,Business,Business Owner,North,Active,649,2240317,243174.33,479185,4.675265294197439,0,0,30,-30,3,Medium Risk,Critical
LN006358,CUST002688,Personal,Self-Employed,North,Active,720,541470,339822.0,737485,0.7342115432856261,0,0,60,-60,0,Low Risk,Watch
LN006359,CUST004952,Business,Business Owner,Central,Delinquent,760,1180217,517830.06,2402471,0.491251299183216,1,30,0,30,2,Low Risk,Warning
LN006360,CUST007450,Auto,Business Owner,Central,Active,765,1465048,985681.0,2408645,0.608245714914402,0,5,0,5,1,Low Risk,Warning
LN006361,CUST006161,Auto,Self-Employed,South,Delinquent,613,2481497,623910.76,2009193,1.235071493878388,2,30,30,0,4,Medium Risk,Warning
LN006362,CUST004167,Business,Self-Employed,East,Active,664,2074388,1947272.17,1115798,1.8591071143701638,2,15,0,15,4,Medium Risk,Critical
LN006363,CUST005389,Personal,Self-Employed,Central,Active,555,933814,704114.31,1802138,0.5181700846439063,0,0,10,-10,2,Low Risk,Critical
LN006364,CUST001349,Personal,Self-Employed,West,Active,841,2290701,805052.32,326544,7.014984198147876,1,0,60,-60,2,Low Risk,Critical
LN006365,CUST007962,Education,Business Owner,West,Active,749,529809,400175.03,1133852,0.46726468710202035,1,0,10,-10,0,Low Risk,Watch
LN006366,CUST004401,Home,Salaried,Central,Delinquent,742,1390679,1145055.73,1738497,0.7999317801526261,4,30,10,20,3,Medium Risk,Warning
LN006367,CUST007619,Education,Salaried,North,Active,501,759443,393983.06,1624906,0.46737657439876523,0,0,0,0,2,Low Risk,Critical
LN006368,CUST005127,Personal,Salaried,East,Default,642,1032202,460389.65,157043,6.572734856058532,0,120,0,120,6,High Risk,Critical
LN006369,CUST005434,Business,Salaried,West,Default,668,1649281,496307.8,2065160,0.7986214143214085,0,120,0,120,4,Medium Risk,Critical
LN006370,CUST000817,Home,Salaried,Central,Active,562,2495091,2020907.69,440440,5.664996367269095,4,0,0,0,5,Medium Risk,Critical
LN006371,CUST005223,Business,Salaried,Central,Active,653,490967,220057.8,1290913,0.38032539760619033,1,0,0,0,1,Low Risk,Warning
LN006372,CUST000821,Education,Self-Employed,South,Active,849,1135437,883368.7,1424616,0.797012668677033,2,0,60,-60,0,Low Risk,Watch
LN006373,CUST000193,Auto,Self-Employed,West,Active,754,201440,169777.34,1372578,0.14676032983189297,1,0,90,-90,0,Low Risk,Watch
LN006374,CUST001777,Business,Salaried,South,Delinquent,565,1045832,595803.0,2488926,0.4201940917488105,2,30,0,30,4,Medium Risk,Critical
LN006375,CUST003646,Education,Business Owner,East,Delinquent,784,1639625,407722.91,2381472,0.6884922434527888,0,30,0,30,2,Low Risk,Warning
LN006376,CUST004625,Education,Business Owner,East,Active,687,330920,43741.12,433825,0.7627960583184463,0,0,60,-60,0,Low Risk,Watch
LN006377,CUST006315,Education,Salaried,West,Delinquent,692,1374237,962366.98,2649712,0.5186363650087255,0,60,0,60,2,Low Risk,Warning
LN006378,CUST007705,Auto,Business Owner,South,Delinquent,795,2211622,1837380.98,93722,23.597682507842343,2,60,0,60,4,Medium Risk,Critical
LN006379,CUST000251,Auto,Self-Employed,North,Active,510,606264,506466.89,943669,0.6424540808270697,1,5,90,-85,3,Medium Risk,Critical
LN006380,CUST001789,Auto,Self-Employed,South,Active,679,1874830,756735.39,1860517,1.007693022960822,1,0,60,-60,1,Low Risk,Warning
LN006381,CUST007555,Home,Business Owner,West,Active,842,1345184,376594.64,2704064,0.49746751556176183,0,15,0,15,1,Low Risk,Warning
LN006382,CUST007375,Auto,Salaried,West,Active,589,964800,143708.84,671319,1.437170704240458,0,10,0,10,4,Medium Risk,Critical
LN006383,CUST006685,Auto,Self-Employed,South,Active,722,413859,122657.46,83921,4.931530844484694,1,0,0,0,2,Low Risk,Critical
LN006384,CUST003701,Auto,Business Owner,Central,Delinquent,834,1033905,330154.88,2719693,0.38015503955777363,1,30,10,20,2,Low Risk,Warning
LN006385,CUST006123,Business,Business Owner,Central,Delinquent,725,917888,548660.11,2767010,0.33172558104235256,2,30,0,30,2,Low Risk,Warning
LN006386,CUST002464,Auto,Self-Employed,North,Active,602,1498883,453368.17,1750075,0.8564678656629001,3,10,0,10,3,Medium Risk,Warning
LN006387,CUST006938,Home,Self-Employed,North,Active,836,1656170,503644.84,577666,2.8670027316823217,0,0,0,0,2,Low Risk,Critical
LN006388,CUST005500,Education,Salaried,North,Active,731,1725197,678259.4,2209631,0.7807624893025125,2,0,60,-60,0,Low Risk,Watch
LN006389,CUST001168,Business,Business Owner,West,Active,766,311000,205330.72,1676483,0.18550739852417233,1,0,0,0,0,Low Risk,Watch
LN006390,CUST006169,Personal,Salaried,West,Delinquent,783,157601,69178.32,1189164,0.13253092088223323,1,60,90,-30,2,Low Risk,Warning
LN006391,CUST003894,Auto,Self-Employed,Central,Active,689,2124341,1534384.29,834114,2.54682333589893,0,0,0,0,2,Low Risk,Critical
